priority	publisher_bucket	gap_score	pmid	pubmed_url	journal	doi	doi_url	pmc_id	pdf_ok	pdf_source	supp_ok	supp_source	reads_ok	reads_source	reads_accessions	n_runs	total_gb	verdict	action	user_notes
P1-local-rescue	taylor-francis	2	34192986	https://pubmed.ncbi.nlm.nih.gov/34192986/	Nutr Cancer	10.1080/01635581.2021.1944649	https://doi.org/10.1080/01635581.2021.1944649		no	paywalled_local_attempted	no	NONE	no	NONE	NONE	0	0.0			
P1-local-rescue	taylor-francis	1	34595059	https://pubmed.ncbi.nlm.nih.gov/34595059/	Oncoimmunology	10.1080/2162402X.2021.1976953	https://doi.org/10.1080/2162402X.2021.1976953	PMC8477924	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
P1-local-rescue	wiley	1	35475151	https://pubmed.ncbi.nlm.nih.gov/35475151/	BJUI Compass	10.1002/bco2.104	https://doi.org/10.1002/bco2.104	PMC8988526	yes	pmc_oa,unpaywall	yes	html_mining	no	NONE	NONE	0	0.0			
P1-local-rescue	wiley	1	30575318	https://pubmed.ncbi.nlm.nih.gov/30575318/	Cancer Med	10.1002/cam4.1913	https://doi.org/10.1002/cam4.1913	PMC6346227	yes	pmc_oa	yes	pmc_oa	no	NONE	NONE	0	0.0			
P1-local-rescue	wiley	1	34821068	https://pubmed.ncbi.nlm.nih.gov/34821068/	Cancer Med	10.1002/cam4.4384	https://doi.org/10.1002/cam4.4384	PMC8683548	yes	pmc_oa,unpaywall	yes	html_mining	no	NONE	NONE	0	0.0			
P1-local-rescue	wiley	0	36999930	https://pubmed.ncbi.nlm.nih.gov/36999930/	Cancer Med	10.1002/cam4.5868	https://doi.org/10.1002/cam4.5868	PMC10242856	yes	pmc_oa,unpaywall	yes	pmc_oa	yes	data_avail_section	SRP351186,SRP351836	20	17.77			
P1-local-rescue	wiley	1	37260140	https://pubmed.ncbi.nlm.nih.gov/37260140/	Cancer Med	10.1002/cam4.6194	https://doi.org/10.1002/cam4.6194	PMC10417192	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
P1-local-rescue	wiley	1	37387515	https://pubmed.ncbi.nlm.nih.gov/37387515/	Cancer Med	10.1002/cam4.6281	https://doi.org/10.1002/cam4.6281	PMC10469650	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
P1-local-rescue	wiley	1	37548332	https://pubmed.ncbi.nlm.nih.gov/37548332/	Cancer Med	10.1002/cam4.6414	https://doi.org/10.1002/cam4.6414	PMC10524056	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
P1-local-rescue	wiley	0	37641475	https://pubmed.ncbi.nlm.nih.gov/37641475/	Cancer Med	10.1002/cam4.6483	https://doi.org/10.1002/cam4.6483	PMC10557870	yes	pmc_oa,unpaywall	yes	pmc_oa	yes	europepmc_section	PRJNA943491	40	76.73			
P1-local-rescue	wiley	1	37766594	https://pubmed.ncbi.nlm.nih.gov/37766594/	Cancer Med	10.1002/cam4.6534	https://doi.org/10.1002/cam4.6534	PMC10587988	yes	pmc_oa,unpaywall	yes	html_mining	no	NONE	NONE	0	0.0			
P1-local-rescue	wiley	1	29288512	https://pubmed.ncbi.nlm.nih.gov/29288512/	Cancer Sci	10.1111/cas.13497	https://doi.org/10.1111/cas.13497	PMC5834773	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
P1-local-rescue	wiley	1	34449929	https://pubmed.ncbi.nlm.nih.gov/34449929/	Cancer Sci	10.1111/cas.15119	https://doi.org/10.1111/cas.15119	PMC8586671	yes	pmc_oa	yes	pmc_oa	no	NONE	NONE	0	0.0			
P1-local-rescue	wiley	2	37743721	https://pubmed.ncbi.nlm.nih.gov/37743721/	Colorectal Dis	10.1111/codi.16733	https://doi.org/10.1111/codi.16733		yes	unpaywall	no	NONE	no	NONE	NONE	0	0.0			
P1-local-rescue	wiley	0	30548192	https://pubmed.ncbi.nlm.nih.gov/30548192/	Environ Microbiol	10.1111/1462-2920.14498	https://doi.org/10.1111/1462-2920.14498	PMC7379540	yes	pmc_oa,unpaywall	yes	pmc_oa	yes	data_avail_section	SRP144012	116	1.05			
P1-local-rescue	wiley	2	37795928	https://pubmed.ncbi.nlm.nih.gov/37795928/	Genes Chromosomes Cancer	10.1002/gcc.23208	https://doi.org/10.1002/gcc.23208		yes	unpaywall	no	NONE	no	NONE	NONE	0	0.0			
P1-local-rescue	wiley	1	38018574	https://pubmed.ncbi.nlm.nih.gov/38018574/	Immun Inflamm Dis	10.1002/iid3.1067	https://doi.org/10.1002/iid3.1067	PMC10683560	yes	pmc_oa,unpaywall	yes	html_mining	no	NONE	NONE	0	0.0			
P1-local-rescue	wiley	3	30365870	https://pubmed.ncbi.nlm.nih.gov/30365870/	Int J Cancer	10.1002/ijc.31941	https://doi.org/10.1002/ijc.31941	PMC6430704	no	NONE	no	NONE	no	NONE	NONE	0	0.0			
P1-local-rescue	wiley	2	33844851	https://pubmed.ncbi.nlm.nih.gov/33844851/	Int J Cancer	10.1002/ijc.33596	https://doi.org/10.1002/ijc.33596		yes	unpaywall	no	NONE	no	NONE	NONE	0	0.0			
P1-local-rescue	wiley	2	36522829	https://pubmed.ncbi.nlm.nih.gov/36522829/	Int J Cancer	10.1002/ijc.34398	https://doi.org/10.1002/ijc.34398		yes	local_rescue	no	NONE	no	NONE	NONE	0	0.0			
P1-local-rescue	wiley	0	34585527	https://pubmed.ncbi.nlm.nih.gov/34585527/	J Cachexia Sarcopenia Muscle	10.1002/jcsm.12798	https://doi.org/10.1002/jcsm.12798	PMC8718071	yes	pmc_oa	yes	pmc_oa	yes	europepmc	SRP301551,SRP301790	40	0.49			
P1-local-rescue	wiley	2	34907602	https://pubmed.ncbi.nlm.nih.gov/34907602/	J Gastroenterol Hepatol	10.1111/jgh.15760	https://doi.org/10.1111/jgh.15760		yes	local_rescue	no	NONE	no	NONE	NONE	0	0.0			
P1-local-rescue	wiley	2	30710467	https://pubmed.ncbi.nlm.nih.gov/30710467/	J Genet Couns	10.1002/jgc4.1048	https://doi.org/10.1002/jgc4.1048		yes	local_rescue	no	NONE	no	NONE	NONE	0	0.0			
P1-local-rescue	wiley	2	28940471	https://pubmed.ncbi.nlm.nih.gov/28940471/	J Mass Spectrom	10.1002/jms.4032	https://doi.org/10.1002/jms.4032		yes	local_rescue	no	NONE	no	NONE	NONE	0	0.0			
P1-local-rescue	wiley	2	37792663	https://pubmed.ncbi.nlm.nih.gov/37792663/	J Pathol	10.1002/path.6196	https://doi.org/10.1002/path.6196		yes	unpaywall	no	NONE	no	NONE	NONE	0	0.0			
P1-local-rescue	wiley	2	38111159	https://pubmed.ncbi.nlm.nih.gov/38111159/	J Sci Food Agric	10.1002/jsfa.13227	https://doi.org/10.1002/jsfa.13227		yes	local_rescue	no	NONE	no	NONE	NONE	0	0.0			
P1-local-rescue	wiley	1	33860101	https://pubmed.ncbi.nlm.nih.gov/33860101/	JGH Open	10.1002/jgh3.12529	https://doi.org/10.1002/jgh3.12529	PMC8035457	yes	pmc_oa	yes	pmc_oa	no	NONE	NONE	0	0.0			
P1-local-rescue	wiley	3	28926134	https://pubmed.ncbi.nlm.nih.gov/28926134/	Mol Carcinog	10.1002/mc.22738	https://doi.org/10.1002/mc.22738	PMC5716916	no	NONE	no	NONE	no	NONE	NONE	0	0.0			
P1-local-rescue	wiley	1	29750437	https://pubmed.ncbi.nlm.nih.gov/29750437/	Mol Nutr Food Res	10.1002/mnfr.201800178	https://doi.org/10.1002/mnfr.201800178	PMC6033105	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
P1-local-rescue	wiley	1	31254442	https://pubmed.ncbi.nlm.nih.gov/31254442/	Mol Oncol	10.1002/1878-0261.12539	https://doi.org/10.1002/1878-0261.12539	PMC6670011	yes	pmc_oa	yes	pmc_oa	no	NONE	NONE	0	0.0			
P1-local-rescue	wiley	1	34328665	https://pubmed.ncbi.nlm.nih.gov/34328665/	Mol Oncol	10.1002/1878-0261.13070	https://doi.org/10.1002/1878-0261.13070	PMC8637581	yes	pmc_oa	yes	pmc_oa	no	NONE	NONE	0	0.0			
P1-local-rescue	wiley	0	37558206	https://pubmed.ncbi.nlm.nih.gov/37558206/	Mol Oncol	10.1002/1878-0261.13506	https://doi.org/10.1002/1878-0261.13506	PMC11076991	yes	pmc_oa,unpaywall	yes	pmc_oa	yes	europepmc	PRJNA911189,PRJNA893853	576	39.2			
P1-local-rescue	wiley	2	34516694	https://pubmed.ncbi.nlm.nih.gov/34516694/	Prostate	10.1002/pros.24223	https://doi.org/10.1002/pros.24223		yes	local_rescue	no	NONE	no	NONE	NONE	0	0.0			
P2-batch-probe	aacr	1	36862804	https://pubmed.ncbi.nlm.nih.gov/36862804/	Cancer Discov	10.1158/2159-8290.CD-22-0966	https://doi.org/10.1158/2159-8290.CD-22-0966	PMC10157368	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
P2-batch-probe	aacr	3	30373903	https://pubmed.ncbi.nlm.nih.gov/30373903/	Cancer Epidemiol Biomarkers Prev	10.1158/1055-9965.EPI-18-0542	https://doi.org/10.1158/1055-9965.EPI-18-0542	PMC6363867	no	NONE	no	NONE	no	NONE	NONE	0	0.0			
P2-batch-probe	aacr	2	30523039	https://pubmed.ncbi.nlm.nih.gov/30523039/	Cancer Epidemiol Biomarkers Prev	10.1158/1055-9965.EPI-18-0773	https://doi.org/10.1158/1055-9965.EPI-18-0773	PMC6420345	yes	unpaywall	no	NONE	no	NONE	NONE	0	0.0			
P2-batch-probe	aacr	2	34737207	https://pubmed.ncbi.nlm.nih.gov/34737207/	Cancer Epidemiol Biomarkers Prev	10.1158/1055-9965.EPI-21-0463	https://doi.org/10.1158/1055-9965.EPI-21-0463	PMC8755593	yes	unpaywall	no	NONE	no	NONE	NONE	0	0.0			
P2-batch-probe	aacr	2	34782392	https://pubmed.ncbi.nlm.nih.gov/34782392/	Cancer Epidemiol Biomarkers Prev	10.1158/1055-9965.EPI-21-0188	https://doi.org/10.1158/1055-9965.EPI-21-0188	PMC10416615	yes	unpaywall	no	NONE	no	NONE	NONE	0	0.0			
P2-batch-probe	aacr	0	36525653	https://pubmed.ncbi.nlm.nih.gov/36525653/	Cancer Epidemiol Biomarkers Prev	10.1158/1055-9965.EPI-22-0608	https://doi.org/10.1158/1055-9965.EPI-22-0608	PMC9992132	yes	unpaywall	yes	external:figshare	yes	europepmc	PRJNA810087	1030	18.18			
P2-batch-probe	aacr	1	35101901	https://pubmed.ncbi.nlm.nih.gov/35101901/	Cancer Immunol Res	10.1158/2326-6066.CIR-21-0666	https://doi.org/10.1158/2326-6066.CIR-21-0666		yes	unpaywall	yes	external:figshare	no	NONE	NONE	0	0.0			
P2-batch-probe	aacr	1	29636352	https://pubmed.ncbi.nlm.nih.gov/29636352/	Cancer Prev Res (Phila)	10.1158/1940-6207.CAPR-17-0370	https://doi.org/10.1158/1940-6207.CAPR-17-0370		yes	unpaywall	yes	external:figshare	no	NONE	NONE	0	0.0			
P2-batch-probe	aacr	1	33361317	https://pubmed.ncbi.nlm.nih.gov/33361317/	Cancer Prev Res (Phila)	10.1158/1940-6207.CAPR-20-0270	https://doi.org/10.1158/1940-6207.CAPR-20-0270	PMC8026539	yes	unpaywall	yes	external:figshare	no	NONE	NONE	0	0.0			
P2-batch-probe	aacr	2	34162680	https://pubmed.ncbi.nlm.nih.gov/34162680/	Cancer Res	10.1158/0008-5472.CAN-21-0453	https://doi.org/10.1158/0008-5472.CAN-21-0453		no	NONE	yes	external:figshare	no	NONE	NONE	0	0.0			
P2-batch-probe	aacr	1	33298472	https://pubmed.ncbi.nlm.nih.gov/33298472/	Clin Cancer Res	10.1158/1078-0432.CCR-20-3445	https://doi.org/10.1158/1078-0432.CCR-20-3445		yes	unpaywall	yes	external:figshare	no	NONE	NONE	0	0.0			
P2-batch-probe	aacr	1	33547199	https://pubmed.ncbi.nlm.nih.gov/33547199/	Clin Cancer Res	10.1158/1078-0432.CCR-20-4699	https://doi.org/10.1158/1078-0432.CCR-20-4699		yes	unpaywall	yes	external:figshare	no	NONE	NONE	0	0.0			
P2-batch-probe	aacr	1	34433650	https://pubmed.ncbi.nlm.nih.gov/34433650/	Clin Cancer Res	10.1158/1078-0432.CCR-21-1906	https://doi.org/10.1158/1078-0432.CCR-21-1906	PMC8563403	yes	unpaywall	yes	external:figshare	no	NONE	NONE	0	0.0			
P2-batch-probe	lww	2	35129506	https://pubmed.ncbi.nlm.nih.gov/35129506/	Ann Surg	10.1097/SLA.0000000000005261	https://doi.org/10.1097/SLA.0000000000005261	PMC9023594	no	NONE	no	NONE	yes	europepmc	PRJNA745994,PRJNA650009	648	14.26			
P2-batch-probe	lww	1	37465976	https://pubmed.ncbi.nlm.nih.gov/37465976/	Ann Surg	10.1097/SLA.0000000000006015	https://doi.org/10.1097/SLA.0000000000006015	PMC10528779	yes	unpaywall	yes	html_mining	no	NONE	NONE	0	0.0			
P2-batch-probe	lww	1	36959686	https://pubmed.ncbi.nlm.nih.gov/36959686/	Chin Med J (Engl)	10.1097/CM9.0000000000002421	https://doi.org/10.1097/CM9.0000000000002421	PMC10686596	yes	pmc_oa,unpaywall	yes	html_mining	no	NONE	NONE	0	0.0			
P2-batch-probe	lww	1	37553874	https://pubmed.ncbi.nlm.nih.gov/37553874/	Chin Med J (Engl)	10.1097/CM9.0000000000002752	https://doi.org/10.1097/CM9.0000000000002752	PMC10684188	yes	pmc_oa,unpaywall	yes	html_mining	no	NONE	NONE	0	0.0			
P2-batch-probe	lww	3	34213504	https://pubmed.ncbi.nlm.nih.gov/34213504/	Eur J Gastroenterol Hepatol	10.1097/MEG.0000000000002181	https://doi.org/10.1097/MEG.0000000000002181		no	NONE	no	NONE	no	NONE	NONE	0	0.0			
P2-batch-probe	lww	1	33660622	https://pubmed.ncbi.nlm.nih.gov/33660622/	J Chin Med Assoc	10.1097/JCMA.0000000000000510	https://doi.org/10.1097/JCMA.0000000000000510	PMC12966043	yes	pmc_oa	yes	html_mining	no	NONE	NONE	0	0.0			
P2-batch-probe	lww	3	29432368	https://pubmed.ncbi.nlm.nih.gov/29432368/	J Clin Gastroenterol	10.1097/MCG.0000000000000979	https://doi.org/10.1097/MCG.0000000000000979		no	NONE	no	NONE	no	NONE	NONE	0	0.0			
P2-batch-probe	mid-N-unknown	1	35251295	https://pubmed.ncbi.nlm.nih.gov/35251295/	Comput Math Methods Med	10.1155/2022/1940846	https://doi.org/10.1155/2022/1940846	PMC8896156	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
P2-batch-probe	mid-N-unknown	1	35003805	https://pubmed.ncbi.nlm.nih.gov/35003805/	Depress Res Treat	10.1155/2021/7967552	https://doi.org/10.1155/2021/7967552	PMC8731300	yes	pmc_oa	yes	html_mining	no	NONE	NONE	0	0.0			
P2-batch-probe	mid-N-unknown	1	35096207	https://pubmed.ncbi.nlm.nih.gov/35096207/	Dis Markers	10.1155/2022/7994074	https://doi.org/10.1155/2022/7994074	PMC8794683	yes	pmc_oa,unpaywall	yes	html_mining	no	NONE	NONE	0	0.0			
P2-batch-probe	mid-N-unknown	1	30891076	https://pubmed.ncbi.nlm.nih.gov/30891076/	Evid Based Complement Alternat Med	10.1155/2019/3870812	https://doi.org/10.1155/2019/3870812	PMC6390313	yes	pmc_oa,unpaywall	yes	html_mining	no	NONE	NONE	0	0.0			
P2-batch-probe	mid-N-unknown	1	29887882	https://pubmed.ncbi.nlm.nih.gov/29887882/	Gastroenterol Res Pract	10.1155/2018/5284754	https://doi.org/10.1155/2018/5284754	PMC5977013	yes	pmc_oa,unpaywall	yes	html_mining	no	NONE	NONE	0	0.0			
P2-batch-probe	mid-N-unknown	1	37325051	https://pubmed.ncbi.nlm.nih.gov/37325051/	J Cancer	10.7150/jca.83395	https://doi.org/10.7150/jca.83395	PMC10266249	yes	pmc_oa,unpaywall	yes	html_mining	no	NONE	NONE	0	0.0			
P2-batch-probe	mid-N-unknown	1	31281534	https://pubmed.ncbi.nlm.nih.gov/31281534/	Theranostics	10.7150/thno.35186	https://doi.org/10.7150/thno.35186	PMC6592169	yes	pmc_oa	yes	pmc_oa	no	NONE	NONE	0	0.0			
P2-batch-probe	mid-N-unknown	0	34158863	https://pubmed.ncbi.nlm.nih.gov/34158863/	Theranostics	10.7150/thno.59196	https://doi.org/10.7150/thno.59196	PMC8210594	yes	pmc_oa	yes	pmc_oa	yes	europepmc_section	PRJNA684767	19	1.08			
P2-batch-probe	mid-N-unknown	1	35265196	https://pubmed.ncbi.nlm.nih.gov/35265196/	Theranostics	10.7150/thno.66464	https://doi.org/10.7150/thno.66464	PMC8899573	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
P2-batch-probe	oncotarget	0	35212644	https://pubmed.ncbi.nlm.nih.gov/35212644/	Aging (Albany NY)	10.18632/aging.203914	https://doi.org/10.18632/aging.203914	PMC8908934	yes	pmc_oa,unpaywall	yes	html_mining	yes	europepmc	PRJNA676655	10	0.16			
P2-batch-probe	oncotarget	1	29228570	https://pubmed.ncbi.nlm.nih.gov/29228570/	Oncotarget	10.18632/oncotarget.18241	https://doi.org/10.18632/oncotarget.18241	PMC5722522	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
P2-batch-probe	oncotarget	1	29340028	https://pubmed.ncbi.nlm.nih.gov/29340028/	Oncotarget	10.18632/oncotarget.20677	https://doi.org/10.18632/oncotarget.20677	PMC5762296	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
P2-batch-probe	oncotarget	1	29755661	https://pubmed.ncbi.nlm.nih.gov/29755661/	Oncotarget	10.18632/oncotarget.24912	https://doi.org/10.18632/oncotarget.24912	PMC5945505	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
P2-batch-probe	oncotarget	1	29755677	https://pubmed.ncbi.nlm.nih.gov/29755677/	Oncotarget	10.18632/oncotarget.25042	https://doi.org/10.18632/oncotarget.25042	PMC5945502	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
P2-batch-probe	oncotarget	1	30112118	https://pubmed.ncbi.nlm.nih.gov/30112118/	Oncotarget	10.18632/oncotarget.25778	https://doi.org/10.18632/oncotarget.25778	PMC6089397	yes	pmc_oa,unpaywall	yes	html_mining	no	NONE	NONE	0	0.0			
P2-batch-probe	oncotarget	1	31289620	https://pubmed.ncbi.nlm.nih.gov/31289620/	Oncotarget	10.18632/oncotarget.6463	https://doi.org/10.18632/oncotarget.6463	PMC6609240	yes	pmc_oa,unpaywall	yes	html_mining	no	NONE	NONE	0	0.0			
P2-batch-probe	oup	3	31175806	https://pubmed.ncbi.nlm.nih.gov/31175806/	Am J Clin Nutr	10.1093/ajcn/nqy325	https://doi.org/10.1093/ajcn/nqy325	PMC6669062	no	NONE	no	NONE	no	NONE	NONE	0	0.0			
P2-batch-probe	oup	3	31291462	https://pubmed.ncbi.nlm.nih.gov/31291462/	Am J Clin Nutr	10.1093/ajcn/nqz139	https://doi.org/10.1093/ajcn/nqz139	PMC6736447	no	NONE	no	NONE	no	NONE	NONE	0	0.0			
P2-batch-probe	oup	2	29608646	https://pubmed.ncbi.nlm.nih.gov/29608646/	Am J Epidemiol	10.1093/aje/kwy064	https://doi.org/10.1093/aje/kwy064	PMC5982812	yes	unpaywall	no	NONE	no	NONE	NONE	0	0.0			
P2-batch-probe	oup	1	33346799	https://pubmed.ncbi.nlm.nih.gov/33346799/	Bioinformatics	10.1093/bioinformatics/btaa1056	https://doi.org/10.1093/bioinformatics/btaa1056		yes	unpaywall	yes	external:zenodo	no	NONE	NONE	0	0.0			
P2-batch-probe	oup	1	38006331	https://pubmed.ncbi.nlm.nih.gov/38006331/	BJS Open	10.1093/bjsopen/zrad105	https://doi.org/10.1093/bjsopen/zrad105	PMC10675991	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
P2-batch-probe	oup	2	37406190	https://pubmed.ncbi.nlm.nih.gov/37406190/	Brief Bioinform	10.1093/bib/bbad255	https://doi.org/10.1093/bib/bbad255		yes	unpaywall	no	NONE	no	NONE	NONE	0	0.0			
P2-batch-probe	oup	2	30794281	https://pubmed.ncbi.nlm.nih.gov/30794281/	Inflamm Bowel Dis	10.1093/ibd/izz020	https://doi.org/10.1093/ibd/izz020		yes	unpaywall	no	NONE	no	NONE	NONE	0	0.0			
P2-batch-probe	oup	2	29438479	https://pubmed.ncbi.nlm.nih.gov/29438479/	J Antimicrob Chemother	10.1093/jac/dky016	https://doi.org/10.1093/jac/dky016		yes	unpaywall	no	NONE	no	NONE	NONE	0	0.0			
P2-batch-probe	oup	2	31051496	https://pubmed.ncbi.nlm.nih.gov/31051496/	J Nutr	10.1093/jn/nxy255	https://doi.org/10.1093/jn/nxy255	PMC6602899	yes	unpaywall	no	NONE	no	NONE	NONE	0	0.0			
P2-batch-probe	oup	0	34988460	https://pubmed.ncbi.nlm.nih.gov/34988460/	NAR Cancer	10.1093/narcan/zcab049	https://doi.org/10.1093/narcan/zcab049	PMC8693571	yes	pmc_oa,unpaywall	yes	pmc_oa	yes	geo_to_sra	PRJNA420049,SRP125749,PRJNA612305,SRP252592,PRJNA218851,SRP029880,PRJNA376161,SRP100445,PRJNA413956,SRP119775,PRJNA565188,SRP221472	818	3167.45			
P2-batch-probe	sage	3	33541122	https://pubmed.ncbi.nlm.nih.gov/33541122/	Biol Res Nurs	10.1177/1099800421991656	https://doi.org/10.1177/1099800421991656	PMC8755954	no	NONE	no	NONE	no	NONE	NONE	0	0.0			
P2-batch-probe	sage	2	36859821	https://pubmed.ncbi.nlm.nih.gov/36859821/	Biol Res Nurs	10.1177/10998004231159623	https://doi.org/10.1177/10998004231159623	PMC10404905	yes	unpaywall	no	NONE	no	NONE	NONE	0	0.0			
P2-batch-probe	sage	0	30944520	https://pubmed.ncbi.nlm.nih.gov/30944520/	Int J Tryptophan Res	10.1177/1178646919834550	https://doi.org/10.1177/1178646919834550	PMC6440052	yes	pmc_oa,unpaywall	yes	pmc_oa	yes	europepmc	PRJNA290729	92	149.45			
P2-batch-probe	sage	1	36412281	https://pubmed.ncbi.nlm.nih.gov/36412281/	Integr Cancer Ther	10.1177/15347354221138534	https://doi.org/10.1177/15347354221138534	PMC9706055	yes	pmc_oa	yes	html_mining	no	NONE	NONE	0	0.0			
P2-batch-probe	sage	3	36942967	https://pubmed.ncbi.nlm.nih.gov/36942967/	J Dent Res	10.1177/00220345231158269	https://doi.org/10.1177/00220345231158269		no	NONE	no	NONE	no	NONE	NONE	0	0.0			
P2-batch-probe	sage	3	31068090	https://pubmed.ncbi.nlm.nih.gov/31068090/	Tumori	10.1177/0300891619847085	https://doi.org/10.1177/0300891619847085		no	NONE	no	NONE	no	NONE	NONE	0	0.0			
P2-batch-probe	sage	2	29435321	https://pubmed.ncbi.nlm.nih.gov/29435321/	United European Gastroenterol J	10.1177/2050640617708953	https://doi.org/10.1177/2050640617708953	PMC5802676	yes	unpaywall	no	NONE	no	NONE	NONE	0	0.0			
IGNORE-chinese-institution-only	chinese-regional	3	37534641	https://pubmed.ncbi.nlm.nih.gov/37534641/	Beijing Da Xue Xue Bao Yi Xue Ban	10.19723/j.issn.1671-167X.2023.04.008	https://doi.org/10.19723/j.issn.1671-167X.2023.04.008	PMC10398777	no	NONE	no	NONE	no	NONE	NONE	0	0.0			
IGNORE-chinese-institution-only	chinese-regional	2	28951355	https://pubmed.ncbi.nlm.nih.gov/28951355/	Nan Fang Yi Ke Da Xue Xue Bao	10.3969/j.issn.1673-4254.2017.09.03	https://doi.org/10.3969/j.issn.1673-4254.2017.09.03	PMC6765500	no	NONE	no	NONE	yes	europepmc	SRP064975	98	0.42			
IGNORE-chinese-institution-only	chinese-regional	3	35365452	https://pubmed.ncbi.nlm.nih.gov/35365452/	Nan Fang Yi Ke Da Xue Xue Bao	10.12122/j.issn.1673-4254.2022.02.14	https://doi.org/10.12122/j.issn.1673-4254.2022.02.14	PMC8983358	no	NONE	no	NONE	no	NONE	NONE	0	0.0			
IGNORE-not-worth-chasing	long-tail-singleton	2	30543514	https://pubmed.ncbi.nlm.nih.gov/30543514/	Acta Medica (Hradec Kralove)	10.14712/18059694.2018.125	https://doi.org/10.14712/18059694.2018.125		yes	unpaywall	no	NONE	no	NONE	NONE	0	0.0			
IGNORE-not-worth-chasing	long-tail-singleton	1	34341706	https://pubmed.ncbi.nlm.nih.gov/34341706/	Aging Dis	10.14336/AD.2020.1202	https://doi.org/10.14336/AD.2020.1202	PMC8279523	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
IGNORE-not-worth-chasing	long-tail-singleton	3	30433760	https://pubmed.ncbi.nlm.nih.gov/30433760/	Anal Chem	10.1021/acs.analchem.8b03727	https://doi.org/10.1021/acs.analchem.8b03727	PMC6434709	no	NONE	no	NONE	no	NONE	NONE	0	0.0			
IGNORE-not-worth-chasing	long-tail-singleton	1	37310720	https://pubmed.ncbi.nlm.nih.gov/37310720/	Anal Chem	10.1021/acs.analchem.3c01085	https://doi.org/10.1021/acs.analchem.3c01085	PMC10640856	yes	unpaywall	yes	external:figshare	no	NONE	NONE	0	0.0			
IGNORE-not-worth-chasing	long-tail-singleton	2	30275180	https://pubmed.ncbi.nlm.nih.gov/30275180/	Anticancer Res	10.21873/anticanres.12897	https://doi.org/10.21873/anticanres.12897		yes	unpaywall	no	NONE	no	NONE	NONE	0	0.0			
IGNORE-not-worth-chasing	long-tail-singleton	2	30655633	https://pubmed.ncbi.nlm.nih.gov/30655633/	Arch Ital Urol Androl	10.4081/aiua.2018.4.227	https://doi.org/10.4081/aiua.2018.4.227		yes	unpaywall	no	NONE	no	NONE	NONE	0	0.0			
IGNORE-not-worth-chasing	long-tail-singleton	2	30785527	https://pubmed.ncbi.nlm.nih.gov/30785527/	Arq Gastroenterol	10.1590/S0004-2803.201800000-87	https://doi.org/10.1590/S0004-2803.201800000-87		yes	unpaywall	no	NONE	no	NONE	NONE	0	0.0			
IGNORE-not-worth-chasing	long-tail-singleton	2	37904958	https://pubmed.ncbi.nlm.nih.gov/37904958/	bioRxiv	10.1101/2023.10.17.562792	https://doi.org/10.1101/2023.10.17.562792	PMC10614880	yes	unpaywall	no	NONE	no	NONE	NONE	0	0.0			
IGNORE-not-worth-chasing	long-tail-singleton	1	37218575	https://pubmed.ncbi.nlm.nih.gov/37218575/	Biosci Rep	10.1042/BSR20230609	https://doi.org/10.1042/BSR20230609	PMC10272962	yes	pmc_oa,unpaywall	yes	html_mining	no	NONE	NONE	0	0.0			
IGNORE-not-worth-chasing	long-tail-singleton	1	30323670	https://pubmed.ncbi.nlm.nih.gov/30323670/	Cancer Manag Res	10.2147/CMAR.S176260	https://doi.org/10.2147/CMAR.S176260	PMC6175542	yes	pmc_oa,unpaywall	yes	html_mining	no	NONE	NONE	0	0.0			
IGNORE-not-worth-chasing	long-tail-singleton	1	33776484	https://pubmed.ncbi.nlm.nih.gov/33776484/	Cancer Manag Res	10.2147/CMAR.S294936	https://doi.org/10.2147/CMAR.S294936	PMC7989702	yes	pmc_oa,unpaywall	yes	html_mining	no	NONE	NONE	0	0.0			
IGNORE-not-worth-chasing	long-tail-singleton	2	30403593	https://pubmed.ncbi.nlm.nih.gov/30403593/	Cell Mol Biol (Noisy-le-grand)	10.14715/cmb/2018.64.13.8	https://doi.org/10.14715/cmb/2018.64.13.8		yes	crossref_publisher	no	NONE	no	NONE	NONE	0	0.0			
